"Record ID","Catalog Number","Match Taxon Concept GUID","Scientific Name","Vernacular Name","Matched Scientific Name","Taxon Rank - matched","Vernacular Name - matched","Kingdom - matched","Phylum - matched","Class - matched","Order - matched","Family - matched","Genus - matched","Species - matched","Subspecies - matched","Institution Code","Collection Code","locality","Latitude - original","Longitude - original","geodetic Datum","Latitude - processed","Longitude - processed","Coordinate Uncertainty in Metres - parsed","Country - parsed","Collector","Year - parsed","Month - parsed","Event Date - parsed","Basis Of Record - original","Basis Of Record - processed","Sex","Taxon identification issue","Location Quality","ROW _ i","Data Resource ID","Data Resource Name","Water Observations From Space","Aridity index - annual mean","Distance - to any water (weighted)","2030A1BMk35M: Water potential - annual mean","Moisture - average","Moisture - variability","Occurrence status assumed to be present","Geodetic datum assumed WGS84","Name not recognised"
"456d8ac5-3266-4cca-9fc4-9825e88062ba","","","","","","","","","","","","","","","","","","","-36.85020799","141.320942","","-36.85020799","141.320942","","","","","","","","","","","true","322","drt19609","","51.219513","0.7001633","0.0","-1.0968409","47.0","6.0","true","true","true"
"45807562-1903-466a-bafe-ba0844f0d4a9","","","","","","","","","","","","","","","","","","","-38.43408904","146.765866","","-38.43408904","146.765866","","","","","","","","","","","true","815","drt19609","","0.0","1.0217329","0.0","-0.7886421","55.0","6.0","true","true","true"
"45a3faae-7b12-4c5c-bec9-10a4ccd3cc4a","","","","","","","","","","","","","","","","","","","-37.56308701","142.262975","","-37.56308701","142.262975","","","","","","","","","","","true","142","drt19609","","5.579399","0.7939851","0.0","-1.0412991","50.0","6.0","true","true","true"
"45b2f3f7-265f-4e9a-b99c-ad333cd4a2f3","","","","","","","","","","","","","","","","","","","-36.65044704","141.933148","","-36.65044704","141.933148","","","","","","","","","","","true","921","drt19609","","9.411765","0.50489575","0.01","-1.2839453","41.0","8.0","true","true","true"
"45c4d1aa-3887-48a6-a15d-6bdfd1d2d8fa","","","","","","","","","","","","","","","","","","","-37.43830402","145.806796","","-37.43830402","145.806796","","","","","","","","","","","true","481","drt19609","","0.0","4.090469","0.0","-0.10936757","72.0","7.0","true","true","true"
"4622040f-a1df-4932-8c63-1c1b8d71774e","","","","","","","","","","","","","","","","","","","-38.46592099","145.278269","","-38.46592099","145.278269","","","","","","","","","","","true","1011","drt19609","","4.597701","0.9677328","0.044721358","-0.82939416","57.0","4.0","true","true","true"
"466c4c08-2632-4f78-8087-96fdfa6b992b","","","","","","","","","","","","","","","","","","","-35.95354099","144.451112","","-35.95354099","144.451112","","","","","","","","","","","true","92","drt19609","","0.0","0.39740002","0.0","-1.3933133","42.0","8.0","true","true","true"
"46c8887d-bb2b-42f4-ac6d-7fc87b96caff","","","","","","","","","","","","","","","","","","","-38.25854097","144.064301","","-38.25854097","144.064301","","","","","","","","","","","true","499","drt19609","","17.54386","0.7892056","0.0","-1.1457316","51.0","6.0","true","true","true"
"470357de-80fb-42be-91f2-468a93beeb09","","","","","","","","","","","","","","","","","","","-35.93968101","144.989039","","-35.93968101","144.989039","","","","","","","","","","","true","1098","drt19609","","33.75796","0.41540533","0.0","-1.4509686","43.0","7.0","true","true","true"
"474b9371-b3a6-4877-8f59-9e35ccf648b8","","","","","","","","","","","","","","","","","","","-37.912493","144.733062","","-37.912493","144.733062","","","","","","","","","","","true","235","drt19609","","0.0","0.55112857","0.02","-1.5","48.0","4.0","true","true","true"
"478de96d-c90a-4881-b432-5dc145d0530d","","","","","","","","","","","","","","","","","","","-37.77583203","148.577378","","-37.77583203","148.577378","","","","","","","","","","","true","189","drt19609","","0.0","0.8292823","0.0","-0.7244701","55.0","6.0","true","true","true"
"47ec39d4-459a-4b9a-8f1c-dbcf116fd759","","","","","","","","","","","","","","","","","","","-36.75217702","146.788691","","-36.75217702","146.788691","","","","","","","","","","","true","905","drt19609","","0.0","5.4428544","0.060827624","-0.34064165","72.0","7.0","true","true","true"
"483827dd-d815-4fb9-806f-59c2d260fc83","","","","","","","","","","","","","","","","","","","-38.07146503","143.416571","","-38.07146503","143.416571","","","","","","","","","","","true","509","drt19609","","45.714287","0.7286894","0.0","-1.1620388","52.0","4.0","true","true","true"
"48c5ce66-3ba9-42dc-95cf-30c663d708e1","","","","","","","","","","","","","","","","","","","-37.77852296","148.414121","","-37.77852296","148.414121","","","","","","","","","","","true","58","drt19609","","63.6","0.8756339","0.0","-0.83929336","53.0","8.0","true","true","true"
"493c86b4-85e5-491f-acd1-15b5865051b2","","","","","","","","","","","","","","","","","","","-34.25197198","142.227827","","-34.25197198","142.227827","","","","","","","","","","","true","617","drt19609","","0.0","0.22383504","0.0","-1.5","38.0","10.0","true","true","true"
"49b48cf9-fd49-4c93-a549-6ecc703baa91","","","","","","","","","","","","","","","","","","","-37.90057302","147.494421","","-37.90057302","147.494421","","","","","","","","","","","true","841","drt19609","","0.0","0.747773","0.094868325","-1.3275278","51.0","6.0","true","true","true"
"4a2bccf4-46ff-4b63-9d35-e4df0dcff3d2","","","","","","","","","","","","","","","","","","","-34.14365801","141.848332","","-34.14365801","141.848332","","","","","","","","","","","true","568","drt19609","","18.439716","0.2052981","0.0","-1.5","37.0","10.0","true","true","true"
"4a307faf-54be-4b48-955c-0094edfde5df","","","","","","","","","","","","","","","","","","","-36.75217702","146.788691","","-36.75217702","146.788691","","","","","","","","","","","true","906","drt19609","","0.0","5.4428544","0.060827624","-0.34064165","72.0","7.0","true","true","true"
"4a6361fb-9573-4381-a54e-33ea776ecb27","","","","","","","","","","","","","","","","","","","-36.46515501","146.130694","","-36.46515501","146.130694","","","","","","","","","","","true","5","drt19609","","55.785126","0.81067556","0.089999996","-0.9875455","47.0","10.0","true","true","true"
"4a92bee1-c820-4bb8-96a7-e6cd53f549f5","","","","","","","","","","","","","","","","","","","-37.48713196","145.880122","","-37.48713196","145.880122","","","","","","","","","","","true","425","drt19609","","0.0","4.9243193","0.0","-0.04347711","74.0","6.0","true","true","true"
"4abe09de-db72-4bda-83a9-934cd7069ca9","","","","","","","","","","","","","","","","","","","-34.274755","142.211242","","-34.274755","142.211242","","","","","","","","","","","true","1191","drt19609","","0.0","0.22595212","0.0","-1.5","38.0","9.0","true","true","true"
"4ac35513-744c-4644-ada7-3adb8a436eb1","","","","","","","","","","","","","","","","","","","-37.43870501","145.806958","","-37.43870501","145.806958","","","","","","","","","","","true","486","drt19609","","0.0","4.090469","0.0","-0.10936757","72.0","7.0","true","true","true"
"4ac77db9-4bae-4398-a9c3-02f3a29a72c8","","","","","","","","","","","","","","","","","","","-35.95313396","144.959461","","-35.95313396","144.959461","","","","","","","","","","","true","21","drt19609","","24.657534","0.4161441","0.0","-1.4498929","43.0","7.0","true","true","true"
"4b2e4c1b-cc09-44a9-94c3-cb2de5051e2f","","","","","","","","","","","","","","","","","","","-36.21783304","145.313527","","-36.21783304","145.313527","","","","","","","","","","","true","762","drt19609","","65.6168","0.5176196","0.0","-1.3641667","44.0","7.0","true","true","true"
"4b5333a4-765f-4e53-980b-d452fa84bc97","","","","","","","","","","","","","","","","","","","-37.43830402","145.806796","","-37.43830402","145.806796","","","","","","","","","","","true","492","drt19609","","0.0","4.090469","0.0","-0.10936757","72.0","7.0","true","true","true"
"4b6e93b1-53cd-4145-99a4-db55f58fab78","","","","","","","","","","","","","","","","","","","-35.72639602","144.1965","","-35.72639602","144.1965","","","","","","","","","","","true","985","drt19609","","1.2779553","0.37181848","0.0","-1.4092423","42.0","8.0","true","true","true"
"4bcad175-6f96-4385-a426-a3621e74a553","","","","","","","","","","","","","","","","","","","-38.41611497","144.934425","","-38.41611497","144.934425","","","","","","","","","","","true","850","drt19609","","0.0","1.1739199","0.03","-0.72167593","","","true","true","true"
"4bd6a0eb-79a5-437f-a144-42a8584bcb8a","","","","","","","","","","","","","","","","","","","-34.71109902","142.872304","","-34.71109902","142.872304","","","","","","","","","","","true","937","drt19609","","9.189189","0.27241495","0.03","-1.5","38.0","8.0","true","true","true"
"4bf2e7a5-f330-4471-a52b-584cfb3d4f4e","","","","","","","","","","","","","","","","","","","-38.31340699","145.623034","","-38.31340699","145.623034","","","","","","","","","","","true","665","drt19609","","0.0","1.0992326","0.06403124","-0.6162987","61.0","8.0","true","true","true"
"4bf4c95c-454b-41cb-b1c1-da493a8cbedc","","","","","","","","","","","","","","","","","","","-36.345503","145.366308","","-36.345503","145.366308","","","","","","","","","","","true","997","drt19609","","53.68098","0.5651043","0.01","-1.2954808","45.0","8.0","true","true","true"
"4c626b18-a54e-4b68-8482-3b4f018f4763","","","","","","","","","","","","","","","","","","","-38.51353","145.35509","","-38.51353","145.35509","","","","","","","","","","","true","894","drt19609","","0.0","1.0045283","0.10816654","-0.82817537","","","true","true","true"
"4d05993d-c4eb-4c73-b0de-c5f6ecf9cca5","","","","","","","","","","","","","","","","","","","-38.08809103","143.697038","","-38.08809103","143.697038","","","","","","","","","","","true","1159","drt19609","","0.0","0.67460996","0.0","-1.2168447","51.0","6.0","true","true","true"
"4d14c474-426a-46e1-9d0a-a3895247fe8c","","","","","","","","","","","","","","","","","","","-37.37310899","146.764511","","-37.37310899","146.764511","","","","","","","","","","","true","599","drt19609","","0.0","4.262353","0.0","-0.18561217","73.0","6.0","true","true","true"
"4d174f6d-b988-4156-8de8-9f75264e7844","","","","","","","","","","","","","","","","","","","-38.088919","143.696085","","-38.088919","143.696085","","","","","","","","","","","true","1155","drt19609","","13.978495","0.67460996","0.0","-1.2168447","51.0","6.0","true","true","true"
"4d27427d-8199-4154-a67f-7d7acc64d245","","","","","","","","","","","","","","","","","","","-37.68161299","145.349769","","-37.68161299","145.349769","","","","","","","","","","","true","1086","drt19609","","0.0","0.81477","0.01","-1.0350742","58.0","8.0","true","true","true"
"4dccaad6-71a3-4399-98ac-f9aef1e5a2b7","","","","","","","","","","","","","","","","","","","-37.09334001","141.850072","","-37.09334001","141.850072","","","","","","","","","","","true","607","drt19609","","47.031963","0.7057771","0.0","-1.0676744","44.0","7.0","true","true","true"
"4de1475b-b54c-421d-ae0f-e8bf3ca6f380","","","","","","","","","","","","","","","","","","","-36.72150596","141.527676","","-36.72150596","141.527676","","","","","","","","","","","true","971","drt19609","","8.839779","0.6197777","0.050990194","-1.189114","46.0","6.0","true","true","true"
"4e48b960-28e8-4e41-aa94-a953aa552a7f","","","","","","","","","","","","","","","","","","","-38.07065098","143.417465","","-38.07065098","143.417465","","","","","","","","","","","true","506","drt19609","","46.4455","0.7286894","0.0","-1.1620388","52.0","4.0","true","true","true"
"4e4fee32-2cb7-4b6c-a3f9-cbef62897a94","","","","","","","","","","","","","","","","","","","-37.56159704","142.263722","","-37.56159704","142.263722","","","","","","","","","","","true","156","drt19609","","5.172414","0.7939851","0.0","-1.0412991","50.0","6.0","true","true","true"
"4e5d63dd-2a0a-4a8c-adba-8f26a8fdd865","","","","","","","","","","","","","","","","","","","-38.293162","143.220608","","-38.293162","143.220608","","","","","","","","","","","true","953","drt19609","","0.0","1.0053108","0.0","-0.8505386","","","true","true","true"
"4e801737-e97e-4dda-80f8-514ccb3afc3a","","","","","","","","","","","","","","","","","","","-36.92876997","148.16565","","-36.92876997","148.16565","","","","","","","","","","","true","716","drt19609","","0.0","2.858966","0.0","-0.25159103","69.0","8.0","true","true","true"
"4eb18472-4590-46b8-baa0-e0a7cd49a2c9","","","","","","","","","","","","","","","","","","","-37.49496703","141.002157","","-37.49496703","141.002157","","","","","","","","","","","true","872","drt19609","","0.0","0.90874624","0.0","-0.8967091","50.0","7.0","true","true","true"
"4ed97c7f-340f-48d4-a15b-3b1e3f77e4f2","","","","","","","","","","","","","","","","","","","-38.09469497","145.142248","","-38.09469497","145.142248","","","","","","","","","","","true","1061","drt19609","","0.0","0.79630506","0.031622775","-1.1212844","","","true","true","true"
"4f28a8f5-9b7f-4b61-b4c8-56b531508607","","","","","","","","","","","","","","","","","","","-37.49465397","141.002442","","-37.49465397","141.002442","","","","","","","","","","","true","869","drt19609","","0.0","0.90874624","0.0","-0.8967091","50.0","7.0","true","true","true"
"4f8ba443-7cec-47df-84c1-b1489fae89d4","","","","","","","","","","","","","","","","","","","-34.13466498","142.038522","","-34.13466498","142.038522","","","","","","","","","","","true","313","drt19609","","2.877698","0.20790121","0.0","-1.5","37.0","10.0","true","true","true"
"504bc2b8-b304-4752-839a-7731189d11da","","","","","","","","","","","","","","","","","","","-34.78752597","142.48038","","-34.78752597","142.48038","","","","","","","","","","","true","650","drt19609","","1.2861736","0.27934048","0.0","-1.5","39.0","8.0","true","true","true"
"50784e09-3b24-4442-a865-ecd84daba6e6","","","","","","","","","","","","","","","","","","","-36.16035598","146.316876","","-36.16035598","146.316876","","","","","","","","","","","true","77","drt19609","","2.661597","0.66406816","0.05656854","-1.0813857","46.0","9.0","true","true","true"
"508616b1-638f-4c0e-9a26-cb8b746c1815","","","","","","","","","","","","","","","","","","","-36.15101997","146.242631","","-36.15101997","146.242631","","","","","","","","","","","true","829","drt19609","","11.111111","0.6372103","0.0","-1.1107984","46.0","9.0","true","true","true"
"50bee949-e4c2-4594-8f98-310f1791e596","","","","","","","","","","","","","","","","","","","-34.62974997","142.846707","","-34.62974997","142.846707","","","","","","","","","","","true","796","drt19609","","19.895288","0.26304805","0.0","-1.4934984","38.0","8.0","true","true","true"
"50fecd07-8eea-44c8-bb0d-f61530a955ed","","","","","","","","","","","","","","","","","","","-38.12582703","147.076194","","-38.12582703","147.076194","","","","","","","","","","","true","1053","drt19609","","11.180124","0.5983998","0.0","-1.3515185","50.0","6.0","true","true","true"
"51b7776c-b909-472a-85fa-673e0ef0077a","","","","","","","","","","","","","","","","","","","-36.900918","148.091532","","-36.900918","148.091532","","","","","","","","","","","true","887","drt19609","","0.0","1.8140924","0.0","-0.5603374","64.0","8.0","true","true","true"
"51de3bec-dc67-4abe-bed4-cbc33ab2b142","","","","","","","","","","","","","","","","","","","-37.73938802","148.864637","","-37.73938802","148.864637","","","","","","","","","","","true","1222","drt19609","","0.7194245","1.0386746","0.0","-0.5883556","57.0","7.0","true","true","true"
"52076e3d-6a17-45d8-8314-bce022e60b17","","","","","","","","","","","","","","","","","","","-38.293433","143.221436","","-38.293433","143.221436","","","","","","","","","","","true","948","drt19609","","1.8404908","1.0053108","0.0","-0.8505386","","","true","true","true"
"5223585d-6c55-4ec7-8e01-cb98204e8018","","","","","","","","","","","","","","","","","","","-37.35634896","146.760921","","-37.35634896","146.760921","","","","","","","","","","","true","586","drt19609","","0.0","4.787387","0.036055513","-0.12710948","72.0","6.0","true","true","true"
"5236e41f-7e99-4e74-8a89-64291b5c973f","","","","","","","","","","","","","","","","","","","-38.46564104","145.277771","","-38.46564104","145.277771","","","","","","","","","","","true","1016","drt19609","","0.0","0.9677328","0.044721358","-0.82939416","57.0","4.0","true","true","true"
"52679bd1-23d2-457d-ad17-1ed01e0f2358","","","","","","","","","","","","","","","","","","","-35.95493599","144.958008","","-35.95493599","144.958008","","","","","","","","","","","true","16","drt19609","","34.285713","0.4161441","0.0","-1.4498929","43.0","7.0","true","true","true"
"52834f8b-73f0-4ddd-aaaa-9db3e88226e5","","","","","","","","","","","","","","","","","","","-37.20660903","146.67249","","-37.20660903","146.67249","","","","","","","","","","","true","611","drt19609","","0.7194245","4.757684","0.0","-0.20767583","75.0","7.0","true","true","true"
"52c127f8-5ae2-45b0-b34b-a544fb0b52c9","","","","","","","","","","","","","","","","","","","-37.81811404","143.749165","","-37.81811404","143.749165","","","","","","","","","","","true","389","drt19609","","0.44052863","0.8801294","0.0","-0.93279034","53.0","6.0","true","true","true"
"5346d610-b61e-4c1b-8a12-a2ad49d6c473","","","","","","","","","","","","","","","","","","","-38.38709104","144.87022","","-38.38709104","144.87022","","","","","","","","","","","true","100","drt19609","","0.61349696","0.8610046","0.0","-1.0081364","","","true","true","true"
"534abb77-7f23-4127-baaf-f0c71d454f26","","","","","","","","","","","","","","","","","","","-38.093191","145.142447","","-38.093191","145.142447","","","","","","","","","","","true","1065","drt19609","","0.0","0.79630506","0.031622775","-1.1212844","","","true","true","true"
"53a7d76b-325e-41cd-8071-e37d36655159","","","","","","","","","","","","","","","","","","","-35.95313396","144.959461","","-35.95313396","144.959461","","","","","","","","","","","true","22","drt19609","","24.657534","0.4161441","0.0","-1.4498929","43.0","7.0","true","true","true"
"53f08f9f-024e-4b2c-8708-c5a3004a190a","","","","","","","","","","","","","","","","","","","-37.35601997","146.762667","","-37.35601997","146.762667","","","","","","","","","","","true","584","drt19609","","0.0","4.787387","0.036055513","-0.12710948","72.0","6.0","true","true","true"
"53f0ff16-ae09-4b56-8635-8f07736385b8","","","","","","","","","","","","","","","","","","","-36.44436403","146.063939","","-36.44436403","146.063939","","","","","","","","","","","true","1177","drt19609","","91.76471","0.76656586","0.089999996","-0.9770583","47.0","11.0","true","true","true"
"53f9ef10-3d17-4cac-8e03-c68fb784e03e","","","","","","","","","","","","","","","","","","","-38.46564104","145.277771","","-38.46564104","145.277771","","","","","","","","","","","true","1000","drt19609","","0.0","0.9677328","0.044721358","-0.82939416","57.0","4.0","true","true","true"
"540685f8-2d03-4c94-9081-dca616509193","","","","","","","","","","","","","","","","","","","-37.23775098","148.838881","","-37.23775098","148.838881","","","","","","","","","","","true","371","drt19609","","0.0","1.6486523","0.0","-0.5317713","60.0","7.0","true","true","true"
"54aa92a4-932b-4b8d-b509-767796a95f9d","","","","","","","","","","","","","","","","","","","-37.22912097","143.800751","","-37.22912097","143.800751","","","","","","","","","","","true","834","drt19609","","22.923588","0.831356","0.02","-1.0152533","47.0","7.0","true","true","true"
"54b5cd61-5e5f-49a1-88fd-cfd8ba6740fe","","","","","","","","","","","","","","","","","","","-38.46564104","145.277771","","-38.46564104","145.277771","","","","","","","","","","","true","1009","drt19609","","0.0","0.9677328","0.044721358","-0.82939416","57.0","4.0","true","true","true"
"54feb46b-12c3-4d30-b48a-35ed77268e03","","","","","","","","","","","","","","","","","","","-38.093191","145.142447","","-38.093191","145.142447","","","","","","","","","","","true","1063","drt19609","","0.0","0.79630506","0.031622775","-1.1212844","","","true","true","true"
"54feba14-ce29-41a5-a807-18d0bbcb021b","","","","","","","","","","","","","","","","","","","-37.91443904","147.293793","","-37.91443904","147.293793","","","","","","","","","","","true","694","drt19609","","0.5882353","0.7222763","0.03","-1.2150424","49.0","8.0","true","true","true"
"5505c1e4-91f9-469d-b6ad-c4b54d4af9f1","","","","","","","","","","","","","","","","","","","-36.64503199","142.353399","","-36.64503199","142.353399","","","","","","","","","","","true","360","drt19609","","9.138381","0.48037753","0.031622775","-1.2680895","44.0","6.0","true","true","true"
"556d1723-ea81-4e96-803c-d0cfd01b20fb","","","","","","","","","","","","","","","","","","","-35.56013402","143.761415","","-35.56013402","143.761415","","","","","","","","","","","true","631","drt19609","","4.972376","0.34250742","0.0","-1.4211106","41.0","8.0","true","true","true"
"55737c0e-42fa-418c-b7ee-47e1e8274d69","","","","","","","","","","","","","","","","","","","-37.84350601","146.26966","","-37.84350601","146.26966","","","","","","","","","","","true","29","drt19609","","2.2988505","4.6929717","0.0","-0.041006826","77.0","5.0","true","true","true"
"557baa69-e914-4376-97c3-12f233d7c0b3","","","","","","","","","","","","","","","","","","","-37.91443904","147.293793","","-37.91443904","147.293793","","","","","","","","","","","true","693","drt19609","","0.5882353","0.7222763","0.03","-1.2150424","49.0","8.0","true","true","true"
"55dfba5e-c7c2-489e-a8de-c682beabab9f","","","","","","","","","","","","","","","","","","","-38.12635601","147.076478","","-38.12635601","147.076478","","","","","","","","","","","true","1057","drt19609","","11.038961","0.5983998","0.0","-1.3515185","50.0","6.0","true","true","true"
"56326971-d096-4b41-a380-bf0acc026463","","","","","","","","","","","","","","","","","","","-37.09317204","141.849526","","-37.09317204","141.849526","","","","","","","","","","","true","606","drt19609","","42.990654","0.70534635","0.0","-1.0689105","44.0","7.0","true","true","true"
"56449829-84f7-4854-a17c-d762e1ce5e45","","","","","","","","","","","","","","","","","","","-36.64455699","142.352249","","-36.64455699","142.352249","","","","","","","","","","","true","364","drt19609","","9.444445","0.48037753","0.031622775","-1.2680895","44.0","6.0","true","true","true"
"565150a5-55ce-48a6-b463-fda722e5c96b","","","","","","","","","","","","","","","","","","","-37.09304597","141.850495","","-37.09304597","141.850495","","","","","","","","","","","true","602","drt19609","","36.320755","0.7057771","0.0","-1.0676744","44.0","7.0","true","true","true"
"5653579b-76ce-4d86-bd26-adb39794e9e4","","","","","","","","","","","","","","","","","","","-38.31381904","145.624131","","-38.31381904","145.624131","","","","","","","","","","","true","681","drt19609","","0.95238096","1.0992326","0.06403124","-0.6162987","61.0","8.0","true","true","true"
"5692dce5-770b-4c95-8dde-fba5808e0922","","","","","","","","","","","","","","","","","","","-36.15993898","146.316506","","-36.15993898","146.316506","","","","","","","","","","","true","73","drt19609","","1.532567","0.6575401","0.0","-1.0917825","46.0","9.0","true","true","true"
"56b7de3f-02ae-4102-8cb5-46b58f14fad5","","","","","","","","","","","","","","","","","","","-37.58745798","141.114624","","-37.58745798","141.114624","","","","","","","","","","","true","803","drt19609","","0.0","0.90165585","0.13","-0.8872292","49.0","6.0","true","true","true"
"56e53008-a0fd-4be6-a04a-d7be7cc17b82","","","","","","","","","","","","","","","","","","","-37.91438598","147.294907","","-37.91438598","147.294907","","","","","","","","","","","true","691","drt19609","","1.1560694","0.7222763","0.03","-1.2150424","49.0","8.0","true","true","true"
"57030518-9642-474b-a89f-ff7bf91bbce2","","","","","","","","","","","","","","","","","","","-35.63378303","143.741657","","-35.63378303","143.741657","","","","","","","","","","","true","473","drt19609","","31.25","0.34736854","0.0","-1.4131776","41.0","8.0","true","true","true"
"57aaa590-b09d-4b36-a81f-f773d7fc8b0a","","","","","","","","","","","","","","","","","","","-37.77835096","148.413633","","-37.77835096","148.413633","","","","","","","","","","","true","64","drt19609","","59.836067","0.8756339","0.0","-0.83929336","53.0","8.0","true","true","true"
"57adc14a-a5aa-42af-bcc8-9438e66f89e5","","","","","","","","","","","","","","","","","","","-38.24657698","146.931068","","-38.24657698","146.931068","","","","","","","","","","","true","579","drt19609","","0.0","0.7687604","0.014142135","-1.1933938","53.0","6.0","true","true","true"
"58056e0c-2bcf-470d-ad99-f78a7430652e","","","","","","","","","","","","","","","","","","","-36.47214702","144.793118","","-36.47214702","144.793118","","","","","","","","","","","true","294","drt19609","","45.679012","0.53707826","0.0","-1.333353","45.0","8.0","true","true","true"
"5809d691-6dc4-4acf-9ed3-2f8f7a92c9a8","","","","","","","","","","","","","","","","","","","-35.95415899","144.958579","","-35.95415899","144.958579","","","","","","","","","","","true","20","drt19609","","51.851852","0.4161441","0.0","-1.4498929","43.0","7.0","true","true","true"
"58440c7a-05cc-4c39-a594-71bd87713270","","","","","","","","","","","","","","","","","","","-38.15506898","143.163","","-38.15506898","143.163","","","","","","","","","","","true","253","drt19609","","77.710846","0.87669516","0.0","-0.9573782","54.0","4.0","true","true","true"
"586f25c4-50d7-463f-b33a-cc162cdc596a","","","","","","","","","","","","","","","","","","","-37.8385","146.271749","","-37.8385","146.271749","","","","","","","","","","","true","346","drt19609","","0.8264463","4.81119","0.089999996","-0.01960355","77.0","5.0","true","true","true"
"59521cca-96e6-4e77-bc4d-af0382a3a88a","","","","","","","","","","","","","","","","","","","-36.84931699","141.322197","","-36.84931699","141.322197","","","","","","","","","","","true","323","drt19609","","45.76271","0.69810706","0.0","-1.1064073","47.0","6.0","true","true","true"
"59604889-07ae-4e17-b1e8-8a48957da4a0","","","","","","","","","","","","","","","","","","","-37.35601997","146.762667","","-37.35601997","146.762667","","","","","","","","","","","true","589","drt19609","","0.0","4.787387","0.036055513","-0.12710948","72.0","6.0","true","true","true"
"59750af7-a070-4e5f-adf3-6015b9893597","","","","","","","","","","","","","","","","","","","-37.59063497","142.441727","","-37.59063497","142.441727","","","","","","","","","","","true","123","drt19609","","66.15385","0.79179686","0.02","-0.998177","51.0","6.0","true","true","true"
"59ed7196-f439-4525-88f8-61d66998c6ee","","","","","","","","","","","","","","","","","","","-38.09469497","145.142248","","-38.09469497","145.142248","","","","","","","","","","","true","1060","drt19609","","0.0","0.79630506","0.031622775","-1.1212844","","","true","true","true"
"5a2e090f-d059-42c3-8d01-473cedde6115","","","","","","","","","","","","","","","","","","","-37.81865601","143.748368","","-37.81865601","143.748368","","","","","","","","","","","true","395","drt19609","","0.0","0.8801294","0.0","-0.93279034","53.0","6.0","true","true","true"
"5a7e0ca8-7c54-4352-9923-c11eb2df2a2b","","","","","","","","","","","","","","","","","","","-38.088919","143.696085","","-38.088919","143.696085","","","","","","","","","","","true","1153","drt19609","","13.978495","0.67460996","0.0","-1.2168447","51.0","6.0","true","true","true"
"5aaa620d-eb26-4351-8580-cf73668d9a0c","","","","","","","","","","","","","","","","","","","-35.728521","144.196438","","-35.728521","144.196438","","","","","","","","","","","true","979","drt19609","","0.61919504","0.37181848","0.0","-1.4092423","42.0","8.0","true","true","true"
"5b5add8d-458f-43c0-bcba-5142e5ebb76e","","","","","","","","","","","","","","","","","","","-36.687616","142.634357","","-36.687616","142.634357","","","","","","","","","","","true","880","drt19609","","8.415842","0.5142186","0.060827624","-1.184572","44.0","7.0","true","true","true"
"5b6f2a11-a884-48c0-bf1c-755b1428739e","","","","","","","","","","","","","","","","","","","-37.56278501","142.264038","","-37.56278501","142.264038","","","","","","","","","","","true","155","drt19609","","5.676856","0.7939851","0.0","-1.0412991","50.0","6.0","true","true","true"
"5b7b3c43-8e0c-4096-8ccd-025e838510d0","","","","","","","","","","","","","","","","","","","-38.33220701","143.585624","","-38.33220701","143.585624","","","","","","","","","","","true","276","drt19609","","75.86207","0.94913596","0.0","-0.98316807","","","true","true","true"
"5b7e29e0-8ee7-4daa-8da5-ace3356c7a9d","","","","","","","","","","","","","","","","","","","-36.84931699","141.322197","","-36.84931699","141.322197","","","","","","","","","","","true","325","drt19609","","45.76271","0.69810706","0.0","-1.1064073","47.0","6.0","true","true","true"
"5ba9827b-42c2-401d-8668-b0b0c57c4c86","","","","","","","","","","","","","","","","","","","-35.95366697","144.451639","","-35.95366697","144.451639","","","","","","","","","","","true","88","drt19609","","0.0","0.39740002","0.0","-1.3933133","42.0","8.0","true","true","true"
"5bad0c07-3f3f-4066-9622-8c1ebe721118","","","","","","","","","","","","","","","","","","","-37.20658497","146.673021","","-37.20658497","146.673021","","","","","","","","","","","true","614","drt19609","","0.36101082","4.757684","0.0","-0.20767583","75.0","7.0","true","true","true"
"5bebd351-5eb3-4f9c-b313-fc93e13c7282","","","","","","","","","","","","","","","","","","","-37.80049","148.362876","","-37.80049","148.362876","","","","","","","","","","","true","467","drt19609","","3.9568346","","0.02828427","-0.98144364","52.0","8.0","true","true","true"
"5c2e6c9c-a218-4fac-a829-8ff6d059bda2","","","","","","","","","","","","","","","","","","","-36.05338697","146.73836","","-36.05338697","146.73836","","","","","","","","","","","true","1020","drt19609","","14.285714","0.7575681","0.0","-0.9948337","47.0","9.0","true","true","true"
"5c950c19-0d26-4d9c-af76-db6dfda0f13a","","","","","","","","","","","","","","","","","","","-36.07882999","146.190111","","-36.07882999","146.190111","","","","","","","","","","","true","240","drt19609","","13.229572","0.5945808","0.0","-1.2354034","45.0","8.0","true","true","true"
"5d2496ee-fe45-4e1a-b90d-e4a7f7d2047e","","","","","","","","","","","","","","","","","","","-37.48158298","142.787095","","-37.48158298","142.787095","","","","","","","","","","","true","160","drt19609","","50.724636","0.6793749","0.0","-1.1239115","48.0","6.0","true","true","true"
"5d9436af-b77b-4c1c-b839-a9b5dd48b5dc","","","","","","","","","","","","","","","","","","","-36.41901104","141.460707","","-36.41901104","141.460707","","","","","","","","","","","true","700","drt19609","","38.659794","0.55041456","0.01","-1.3148674","45.0","6.0","true","true","true"
